"","loan_amount","sector","term_in_months","borrower_genders","date"
"34258",300,"Agriculture",8,"male",2015-08-13
"34259",250,"Agriculture",11,"male",2015-08-13
"34260",525,"Retail",14,"female",2015-08-13
"34261",250,"Agriculture",12,"male",2015-08-13
"34262",200,"Construction",8,"male",2015-08-13
"34263",600,"Clothing",14,"female",2015-08-13
"34264",150,"Food",8,"female",2015-08-13
"34265",550,"Food",14,"female",2015-08-13
"34266",300,"Retail",8,"male",2015-08-13
"34267",400,"Services",14,"female",2015-08-13
"34268",300,"Food",8,"female",2015-08-13
"34269",200,"Clothing",8,"female",2015-08-13
"34270",300,"Agriculture",14,"male",2015-08-13
"34271",250,"Agriculture",12,"male",2015-08-13
"34272",150,"Agriculture",14,"female",2015-08-13
"34273",200,"Personal Use",14,"female",2015-08-13
"34274",1200,"Retail",20,"female",2015-08-13
"34275",125,"Health",3,"female",2015-08-13
"34276",500,"Food",14,"female",2015-08-13
"34277",200,"Agriculture",14,"female",2015-08-13
"34278",300,"Agriculture",14,"female",2015-08-13
"34279",250,"Agriculture",12,"female",2015-08-13
"34280",500,"Agriculture",15,"female",2015-08-13
"34281",600,"Services",14,"female",2015-08-13
"34282",600,"Retail",14,"female",2015-08-13
"34283",800,"Agriculture",14,"male",2015-08-13
"34284",800,"Retail",14,"female",2015-08-13
"34285",600,"Agriculture",14,"female",2015-08-13
"34286",800,"Agriculture",14,"female",2015-08-13
"34287",200,"Food",14,"female",2015-08-13
"34288",550,"Retail",14,"male",2015-08-13
"34289",400,"Retail",14,"male",2015-08-13
"34290",1000,"Retail",8,"female",2015-08-13
"34291",800,"Health",14,"female",2015-08-13
"34292",200,"Retail",8,"female",2015-08-13
"34293",200,"Food",8,"female",2015-08-13
"34294",250,"Agriculture",12,"female",2015-08-13
"34295",950,"Education",14,"female",2015-08-13
"34296",400,"Agriculture",14,"female",2015-08-13
"34297",50,"Food",8,"female",2015-08-13
"34298",250,"Agriculture",12,"female",2015-08-13
"34299",200,"Agriculture",14,"female",2015-08-13
"34300",700,"Agriculture",14,"female",2015-08-13
"34301",250,"Agriculture",12,"male",2015-08-13
"34302",200,"Manufacturing",8,"male",2015-08-13
"34303",400,"Food",14,"female",2015-08-13
"34304",250,"Agriculture",12,"male",2015-08-13
"34305",200,"Agriculture",14,"female",2015-08-13
"34306",200,"Transportation",14,"male",2015-08-13
"34307",900,"Retail",14,"male",2015-08-13
"34308",700,"Agriculture",14,"male",2015-08-13
"34309",600,"Services",26,"male",2015-08-13
"34310",400,"Food",8,"female",2015-08-13
"34311",600,"Services",26,"female",2015-08-13
"34312",375,"Retail",14,"male",2015-08-13
"34313",250,"Agriculture",12,"female",2015-08-13
"34314",300,"Agriculture",14,"female",2015-08-13
"34315",550,"Retail",14,"male",2015-08-13
"34316",200,"Retail",8,"male",2015-08-13
"34317",800,"Agriculture",27,"male",2015-08-13
"34318",150,"Retail",14,"male",2015-08-13
"34319",225,"Services",3,"female",2015-08-13
"34320",200,"Retail",8,"male",2015-08-13
"34321",250,"Agriculture",11,"male",2015-08-13
"34322",600,"Services",26,"male",2015-08-13
"34323",200,"Agriculture",14,"female",2015-08-13
"34324",400,"Agriculture",11,"male",2015-08-13
"34325",225,"Retail",3,"female",2015-08-13
"34326",650,"Retail",14,"male",2015-08-13
"34327",200,"Agriculture",14,"female",2015-08-13
"34328",850,"Retail",14,"male",2015-08-13
"34329",250,"Agriculture",11,"male",2015-08-13
"34330",200,"Agriculture",15,"female",2015-08-13
"34331",500,"Education",14,"male",2015-08-13
"34332",700,"Agriculture",14,"male",2015-08-13
"34333",400,"Retail",8,"male",2015-08-13
"34334",525,"Health",10,"female",2015-08-13
"34335",400,"Retail",14,"female",2015-08-13
"34336",100,"Agriculture",8,"female",2015-08-13
"34337",300,"Agriculture",15,"female",2015-08-13
"34338",1000,"Agriculture",11,"male",2015-08-13
"34339",250,"Agriculture",12,"female",2015-08-13
"34340",400,"Services",14,"male",2015-08-13
"34341",200,"Agriculture",8,"female",2015-08-13
"34342",125,"Retail",3,"female",2015-08-13
"34343",600,"Retail",14,"male",2015-08-13
"34344",250,"Agriculture",12,"female",2015-08-13
"34345",200,"Agriculture",14,"female",2015-08-13
"34346",500,"Retail",14,"female",2015-08-13
"34347",1000,"Food",14,"male",2015-08-13
"34348",500,"Services",8,"female",2015-08-13
"34349",300,"Retail",14,"female",2015-08-13
"34350",200,"Agriculture",14,"female",2015-08-13
"34351",800,"Retail",14,"male",2015-08-13
"34352",100,"Manufacturing",14,"female",2015-08-14
"34353",200,"Agriculture",14,"female",2015-08-14
"34354",500,"Transportation",14,"male",2015-08-14
"34355",250,"Agriculture",12,"female",2015-08-14
"34356",600,"Retail",8,"female",2015-08-14
"34357",250,"Agriculture",12,"male",2015-08-14
"34358",200,"Agriculture",14,"female",2015-08-14
"34359",250,"Agriculture",12,"female",2015-08-14
"34360",400,"Clothing",14,"male, female, female",2015-08-14
"34361",100,"Agriculture",8,"male",2015-08-14
"34362",600,"Agriculture",14,"female",2015-08-14
"34363",250,"Agriculture",13,"female",2015-08-14
"34364",100,"Food",8,"male",2015-08-14
"34365",750,"Agriculture",14,"female",2015-08-14
"34366",900,"Services",14,"female",2015-08-14
"34367",250,"Agriculture",12,"female",2015-08-14
"34368",1000,"Retail",14,"female",2015-08-14
"34369",250,"Agriculture",12,"female",2015-08-14
"34370",400,"Retail",14,"male",2015-08-14
"34371",100,"Agriculture",14,"female",2015-08-14
"34372",200,"Retail",8,"female",2015-08-14
"34373",325,"Services",9,"female",2015-08-14
"34374",600,"Agriculture",8,"male, male, male",2015-08-14
"34375",250,"Agriculture",12,"male",2015-08-14
"34376",325,"Food",9,"female",2015-08-14
"34377",500,"Agriculture",8,"female, female, female, female, female",2015-08-14
"34378",900,"Agriculture",14,"male",2015-08-14
"34379",450,"Agriculture",8,"female",2015-08-14
"34380",650,"Agriculture",14,"female, female, male",2015-08-14
"34381",100,"Retail",8,"female",2015-08-14
"34382",500,"Retail",14,"female",2015-08-14
"34383",600,"Retail",14,"female",2015-08-14
"34384",800,"Retail",14,"female",2015-08-14
"34385",200,"Agriculture",8,"male, male",2015-08-14
"34386",200,"Transportation",8,"male",2015-08-14
"34387",200,"Retail",8,"female",2015-08-14
"34388",500,"Services",8,"male",2015-08-14
"34389",800,"Agriculture",7,"female, female, male, male, male, female, female, female",2015-08-14
"34390",250,"Agriculture",12,"female",2015-08-14
"34391",250,"Transportation",12,"male",2015-08-14
"34392",200,"Transportation",14,"male",2015-08-14
"34393",300,"Retail",14,"female",2015-08-14
"34394",500,"Agriculture",14,"female, male",2015-08-14
"34395",150,"Agriculture",11,"male",2015-08-14
"34396",200,"Construction",8,"male",2015-08-14
"34397",250,"Agriculture",14,"female",2015-08-14
"34398",900,"Food",14,"female",2015-08-14
"34399",300,"Agriculture",7,"female, female, female",2015-08-14
"34400",600,"Food",14,"female",2015-08-14
"34401",500,"Retail",14,"female",2015-08-14
"34402",200,"Food",8,"male",2015-08-14
"34403",650,"Agriculture",14,"female",2015-08-14
"34404",600,"Retail",14,"male",2015-08-14
"34405",700,"Retail",14,"female",2015-08-14
